0,0,0,0,6,2,0,0,8,0
0,0,0,2,8,2,0,0,12,2
0,0,0,0,22,0,0,10,2,0
0,0,18,0,10,0,2,2,0,4
0,0,0,2,16,0,0,14,12,0
0,2,0,2,8,0,2,6,2,0
0,0,0,0,22,0,4,0,2,0
0,0,28,0,0,0,2,6,4,6
6,0,4,4,2,0,4,10,18,0
0,0,0,0,12,0,0,2,14,0
0,0,0,0,4,0,0,0,12,0
0,4,0,4,6,0,0,4,10,2
0,0,4,2,12,2,0,6,18,2
0,0,0,10,16,0,0,4,14,0
0,0,0,6,10,0,6,0,24,0
0,0,0,2,0,0,4,8,14,2
0,2,0,4,4,0,4,0,12,2
0,0,0,0,16,0,2,14,8,0
0,0,0,2,12,0,2,0,8,4
0,0,0,0,12,0,0,0,10,8
0,0,0,10,6,0,0,0,8,14
0,0,0,0,8,2,0,0,28,12
